sales,profit,region,state,category,type,caffeination
81,31,West,WA,Espresso,Caffe Latte,Regular
159,34,West,WA,Espresso,Caffe Mocha,Regular
194,79,West,WA,Espresso,Decaf Espresso,Decaf
343,137,Central,CO,Herbal Tea,Chamomile,Decaf
130,7,Central,CO,Herbal Tea,Lemon,Decaf
131,39,Central,CO,Herbal Tea,Mint,Decaf
128,19,Central,CO,Tea,Darjeeling,Regular
126,40,Central,CO,Tea,Earl Grey,Regular
218,110,Central,CO,Tea,Green Tea,Regular
199,117,Central,CO,Espresso,Caffe Mocha,Regular
194,83,Central,CO,Espresso,Decaf Espresso,Decaf
322,197,Central,CO,Coffee,Amaretto,Regular
96,40,Central,CO,Coffee,Columbian,Regular
282,172,Central,CO,Coffee,Decaf Irish Cream,Decaf
322,197,Central,IL,Herbal Tea,Chamomile,Decaf
96,40,Central,IL,Herbal Tea,Lemon,Decaf
282,172,Central,IL,Herbal Tea,Mint,Decaf
199,116,Central,IL,Tea,Darjeeling,Regular
194,82,Central,IL,Tea,Earl Grey,Regular
637,332,Central,IL,Espresso,Caffe Mocha,Regular
509,221,Central,IL,Espresso,Decaf Espresso,Decaf
391,178,Central,IL,Coffee,Columbian,Regular
318,171,Central,IL,Coffee,Decaf Irish Cream,Decaf
637,332,Central,IA,Herbal Tea,Chamomile,Decaf
318,169,Central,IA,Herbal Tea,Lemon,Decaf
509,221,Central,IA,Tea,Darjeeling,Regular
604,272,Central,IA,Tea,Earl Grey,Regular
62,27,Central,IA,Espresso,Caffe Mocha,Regular
46,46,Central,IA,Espresso,Decaf Espresso,Decaf
55,22,Central,IA,Coffee,Amaretto,Regular
72,10,Central,IA,Coffee,Columbian,Regular
25,3,Central,IA,Coffee,Decaf Irish Cream,Decaf
116,9,Central,MO,Herbal Tea,Chamomile,Decaf
116,39,Central,MO,Herbal Tea,Lemon,Decaf
98,19,Central,MO,Tea,Darjeeling,Regular
60,16,Central,MO,Tea,Earl Grey,Regular
82,4,Central,MO,Tea,Green Tea,Regular
106,53,Central,MO,Espresso,Caffe Mocha,Regular
84,42,Central,MO,Espresso,Decaf Espresso,Decaf
189,52,Central,MO,Coffee,Columbian,Regular
151,52,Central,MO,Coffee,Decaf Irish Cream,Decaf
56,24,Central,OH,Herbal Tea,Chamomile,Decaf
70,30,Central,OH,Herbal Tea,Lemon,Decaf
218,96,Central,OH,Tea,Darjeeling,Regular
232,113,Central,OH,Tea,Earl Grey,Regular
343,137,Central,OH,Espresso,Caffe Mocha,Regular
128,18,Central,OH,Espresso,Decaf Espresso,Decaf
131,39,Central,OH,Coffee,Amaretto,Regular
114,42,Central,OH,Coffee,Columbian,Regular
130,7,Central,OH,Coffee,Decaf Irish Cream,Decaf
169,85,Central,WI,Herbal Tea,Chamomile,Decaf
126,67,Central,WI,Herbal Tea,Lemon,Decaf
120,45,Central,WI,Tea,Darjeeling,Regular
153,0,Central,WI,Tea,Earl Grey,Regular
185,71,Central,WI,Espresso,Caffe Mocha,Regular
54,15,Central,WI,Espresso,Decaf Espresso,Decaf
134,22,Central,WI,Coffee,Amaretto,Regular
245,27,Central,WI,Coffee,Columbian,Regular
215,91,Central,WI,Coffee,Decaf Irish Cream,Decaf
189,50,East,CT,Herbal Tea,Lemon,Decaf
151,52,East,CT,Herbal Tea,Mint,Decaf
106,53,East,CT,Tea,Darjeeling,Regular
64,27,East,CT,Tea,Green Tea,Regular
153,1,East,CT,Espresso,Caffe Mocha,Regular
118,31,East,CT,Espresso,Decaf Espresso,Decaf
334,171,East,CT,Coffee,Columbian,Regular
54,15,East,FL,Herbal Tea,Chamomile,Decaf
134,24,East,FL,Herbal Tea,Lemon,Decaf
185,71,East,FL,Herbal Tea,Mint,Decaf
100,52,East,FL,Tea,Darjeeling,Regular
126,68,East,FL,Tea,Green Tea,Regular
245,27,East,FL,Espresso,Caffe Mocha,Regular
215,89,East,FL,Espresso,Decaf Espresso,Decaf
218,95,East,FL,Coffee,Columbian,Regular
232,113,East,FL,Coffee,Decaf Irish Cream,Decaf
128,19,East,MA,Herbal Tea,Lemon,Decaf
70,30,East,MA,Tea,Darjeeling,Regular
56,22,East,MA,Tea,Green Tea,Regular
124,16,East,MA,Espresso,Caffe Mocha,Regular
343,137,East,MA,Espresso,Regular Espresso,Regular
505,516,East,MA,Coffee,Columbian,Regular
82,4,East,NH,Herbal Tea,Lemon,Decaf
55,21,East,NH,Tea,Darjeeling,Regular
46,47,East,NH,Tea,Green Tea,Regular
116,10,East,NH,Espresso,Caffe Mocha,Regular
60,18,East,NH,Espresso,Regular Espresso,Regular
128,49,East,NH,Coffee,Amaretto,Regular
121,36,East,NH,Coffee,Columbian,Regular
547,191,East,NY,Herbal Tea,Lemon,Decaf
175,252,East,NY,Herbal Tea,Mint,Decaf
282,171,East,NY,Tea,Darjeeling,Regular
322,199,East,NY,Tea,Earl Grey,Regular
199,116,East,NY,Tea,Green Tea,Regular
74,300,East,NY,Espresso,Caffe Mocha,Regular
815,646,East,NY,Espresso,Regular Espresso,Regular
693,367,East,NY,Coffee,Columbian,Regular
251,129,South,LA,Herbal Tea,Chamomile,Decaf
189,50,South,LA,Herbal Tea,Lemon,Decaf
127,70,South,LA,Coffee,Columbian,Regular
126,67,South,LA,Coffee,Decaf Irish Cream,Decaf
153,1,South,LA,Espresso,Caffe Latte,Regular
169,86,South,LA,Espresso,Caffe Mocha,Regular
120,45,South,LA,Espresso,Decaf Espresso,Decaf
55,21,South,NM,Herbal Tea,Chamomile,Decaf
72,9,South,NM,Herbal Tea,Lemon,Decaf
121,34,South,NM,Coffee,Columbian,Regular
116,39,South,NM,Coffee,Decaf Irish Cream,Decaf
60,18,South,NM,Espresso,Caffe Latte,Regular
116,9,South,NM,Espresso,Caffe Mocha,Regular
98,21,South,NM,Espresso,Decaf Espresso,Decaf
134,24,South,OK,Herbal Tea,Chamomile,Decaf
245,25,South,OK,Herbal Tea,Lemon,Decaf
218,110,South,OK,Coffee,Columbian,Regular
70,31,South,OK,Coffee,Decaf Irish Cream,Decaf
232,113,South,OK,Espresso,Caffe Latte,Regular
56,22,South,OK,Espresso,Caffe Mocha,Regular
218,96,South,OK,Espresso,Decaf Espresso,Decaf
131,39,South,TX,Herbal Tea,Chamomile,Decaf
114,42,South,TX,Herbal Tea,Lemon,Decaf
554,275,South,TX,Coffee,Columbian,Regular
96,39,South,TX,Coffee,Decaf Irish Cream,Decaf
194,82,South,TX,Espresso,Caffe Latte,Regular
322,197,South,TX,Espresso,Caffe Mocha,Regular
199,116,South,TX,Espresso,Decaf Espresso,Decaf
116,9,West,UT,Tea,Darjeeling,Regular
98,21,West,UT,Tea,Earl Grey,Regular
60,18,West,UT,Tea,Green Tea,Regular
128,49,West,UT,Herbal Tea,Chamomile,Decaf
121,34,West,UT,Herbal Tea,Lemon,Decaf
116,40,West,UT,Herbal Tea,Mint,Decaf
251,129,West,UT,Espresso,Caffe Mocha,Regular
106,55,West,UT,Espresso,Decaf Espresso,Decaf
151,53,West,UT,Coffee,Amaretto,Regular
118,33,West,UT,Coffee,Columbian,Regular
189,50,West,UT,Coffee,Decaf Irish Cream,Decaf
84,42,West,UT,Espresso,Caffe Latte,Regular
322,199,West,CA,Tea,Darjeeling,Regular
199,117,West,CA,Tea,Earl Grey,Regular
194,83,West,CA,Tea,Green Tea,Regular
282,171,West,CA,Herbal Tea,Chamomile,Decaf
554,276,West,CA,Herbal Tea,Lemon,Decaf
96,39,West,CA,Herbal Tea,Mint,Decaf
318,40,West,CA,Espresso,Caffe Mocha,Regular
637,334,West,CA,Espresso,Decaf Espresso,Decaf
116,110,West,CA,Coffee,Amaretto,Regular
693,367,West,CA,Coffee,Columbian,Regular
139,174,West,CA,Coffee,Decaf Irish Cream,Decaf
509,221,West,CA,Espresso,Caffe Latte,Regular
637,332,West,NV,Tea,Darjeeling,Regular
509,221,West,NV,Tea,Earl Grey,Regular
22,539,West,NV,Tea,Green Tea,Regular
318,39,West,NV,Herbal Tea,Chamomile,Decaf
391,178,West,NV,Herbal Tea,Lemon,Decaf
318,169,West,NV,Herbal Tea,Mint,Decaf
55,21,West,NV,Espresso,Caffe Mocha,Regular
62,25,West,NV,Espresso,Decaf Espresso,Decaf
82,3,West,NV,Coffee,Columbian,Regular
72,10,West,NV,Coffee,Decaf Irish Cream,Decaf
46,47,West,NV,Espresso,Caffe Latte,Regular
56,24,West,OR,Tea,Darjeeling,Regular
218,95,West,OR,Tea,Earl Grey,Regular
232,113,West,OR,Tea,Green Tea,Regular
65,25,West,OR,Herbal Tea,Chamomile,Decaf
218,108,West,OR,Herbal Tea,Lemon,Decaf
128,18,West,OR,Espresso,Caffe Latte,Regular
131,40,West,OR,Espresso,Caffe Mocha,Regular
343,135,West,OR,Espresso,Decaf Espresso,Decaf
130,7,West,OR,Coffee,Amaretto,Regular
153,31,West,OR,Coffee,Columbian,Regular
114,43,West,OR,Coffee,Decaf Irish Cream,Decaf
169,85,West,WA,Tea,Darjeeling,Regular
120,46,West,WA,Tea,Earl Grey,Regular
153,0,West,WA,Tea,Green Tea,Regular
334,171,West,WA,Herbal Tea,Chamomile,Decaf
127,70,West,WA,Herbal Tea,Lemon,Decaf
54,15,West,WA,Espresso,Caffe Latte,Regular
134,24,West,WA,Espresso,Caffe Mocha,Regular
185,71,West,WA,Espresso,Decaf Espresso,Decaf
178,83,West,WA,Coffee,Columbian,Regular
245,25,West,WA,Coffee,Decaf Irish Cream,Decaf
387,159,Central,CO,Herbal Tea,Chamomile,Decaf
133,6,Central,CO,Herbal Tea,Lemon,Decaf
147,47,Central,CO,Herbal Tea,Mint,Decaf
132,22,Central,CO,Tea,Darjeeling,Regular
133,43,Central,CO,Tea,Earl Grey,Regular
213,104,Central,CO,Tea,Green Tea,Regular
131,71,Central,CO,Espresso,Caffe Mocha,Regular
201,86,Central,CO,Espresso,Decaf Espresso,Decaf
309,190,Central,CO,Coffee,Amaretto,Regular
98,40,Central,CO,Coffee,Columbian,Regular
211,125,Central,CO,Coffee,Decaf Irish Cream,Decaf
309,188,Central,IL,Herbal Tea,Chamomile,Decaf
98,40,Central,IL,Herbal Tea,Lemon,Decaf
211,125,Central,IL,Herbal Tea,Mint,Decaf
131,71,Central,IL,Tea,Darjeeling,Regular
201,88,Central,IL,Tea,Earl Grey,Regular
567,291,Central,IL,Espresso,Caffe Mocha,Regular
451,191,Central,IL,Espresso,Decaf Espresso,Decaf
439,206,Central,IL,Coffee,Columbian,Regular
296,157,Central,IL,Coffee,Decaf Irish Cream,Decaf
567,291,Central,IA,Herbal Tea,Chamomile,Decaf
296,159,Central,IA,Herbal Tea,Lemon,Decaf
451,191,Central,IA,Tea,Darjeeling,Regular
581,257,Central,IA,Tea,Earl Grey,Regular
60,24,Central,IA,Espresso,Caffe Mocha,Regular
46,46,Central,IA,Espresso,Decaf Espresso,Decaf
42,12,Central,IA,Coffee,Amaretto,Regular
68,7,Central,IA,Coffee,Columbian,Regular
25,4,Central,IA,Coffee,Decaf Irish Cream,Decaf
113,12,Central,MO,Herbal Tea,Chamomile,Decaf
130,13,Central,MO,Herbal Tea,Lemon,Decaf
87,13,Central,MO,Tea,Darjeeling,Regular
81,4,Central,MO,Tea,Earl Grey,Regular
79,6,Central,MO,Tea,Green Tea,Regular
141,76,Central,MO,Espresso,Caffe Mocha,Regular
86,40,Central,MO,Espresso,Decaf Espresso,Decaf
196,56,Central,MO,Coffee,Columbian,Regular
160,56,Central,MO,Coffee,Decaf Irish Cream,Decaf
85,43,Central,OH,Herbal Tea,Chamomile,Decaf
94,45,Central,OH,Herbal Tea,Lemon,Decaf
210,92,Central,OH,Tea,Darjeeling,Regular
261,132,Central,OH,Tea,Earl Grey,Regular
387,159,Central,OH,Espresso,Caffe Mocha,Regular
132,24,Central,OH,Espresso,Decaf Espresso,Decaf
147,49,Central,OH,Coffee,Amaretto,Regular
121,47,Central,OH,Coffee,Columbian,Regular
133,4,Central,OH,Coffee,Decaf Irish Cream,Decaf
150,71,Central,WI,Herbal Tea,Chamomile,Decaf
83,40,Central,WI,Herbal Tea,Lemon,Decaf
128,49,Central,WI,Tea,Darjeeling,Regular
157,3,Central,WI,Tea,Earl Grey,Regular
175,67,Central,WI,Espresso,Caffe Mocha,Regular
55,16,Central,WI,Espresso,Decaf Espresso,Decaf
129,21,Central,WI,Coffee,Amaretto,Regular
239,24,Central,WI,Coffee,Columbian,Regular
192,76,Central,WI,Coffee,Decaf Irish Cream,Decaf
196,56,East,CT,Herbal Tea,Lemon,Decaf
160,56,East,CT,Herbal Tea,Mint,Decaf
141,76,East,CT,Tea,Darjeeling,Regular
96,49,East,CT,Tea,Green Tea,Regular
157,3,East,CT,Espresso,Caffe Mocha,Regular
132,39,East,CT,Espresso,Decaf Espresso,Decaf
346,181,East,CT,Coffee,Columbian,Regular
55,16,East,FL,Herbal Tea,Chamomile,Decaf
129,19,East,FL,Herbal Tea,Lemon,Decaf
175,65,East,FL,Herbal Tea,Mint,Decaf
75,34,East,FL,Tea,Darjeeling,Regular
83,42,East,FL,Tea,Green Tea,Regular
239,22,East,FL,Espresso,Caffe Mocha,Regular
192,76,East,FL,Espresso,Decaf Espresso,Decaf
210,93,East,FL,Coffee,Columbian,Regular
261,132,East,FL,Coffee,Decaf Irish Cream,Decaf
132,22,East,MA,Herbal Tea,Lemon,Decaf
94,46,East,MA,Tea,Darjeeling,Regular
85,43,East,MA,Tea,Green Tea,Regular
128,12,East,MA,Espresso,Caffe Mocha,Regular
387,160,East,MA,Espresso,Regular Espresso,Regular
484,481,East,MA,Coffee,Columbian,Regular
79,6,East,NH,Herbal Tea,Lemon,Decaf
42,12,East,NH,Tea,Darjeeling,Regular
46,47,East,NH,Tea,Green Tea,Regular
113,12,East,NH,Espresso,Caffe Mocha,Regular
81,4,East,NH,Espresso,Regular Espresso,Regular
120,45,East,NH,Coffee,Amaretto,Regular
116,30,East,NH,Coffee,Columbian,Regular
614,303,East,NY,Herbal Tea,Lemon,Decaf
171,232,East,NY,Herbal Tea,Mint,Decaf
211,125,East,NY,Tea,Darjeeling,Regular
309,188,East,NY,Tea,Earl Grey,Regular
131,70,East,NY,Tea,Green Tea,Regular
65,300,East,NY,Espresso,Caffe Mocha,Regular
719,565,East,NY,Espresso,Regular Espresso,Regular
664,350,East,NY,Coffee,Columbian,Regular
246,126,South,LA,Herbal Tea,Chamomile,Decaf
196,56,South,LA,Herbal Tea,Lemon,Decaf
123,65,South,LA,Coffee,Columbian,Regular
83,42,South,LA,Coffee,Decaf Irish Cream,Decaf
157,1,South,LA,Espresso,Caffe Latte,Regular
150,73,South,LA,Espresso,Caffe Mocha,Regular
128,50,South,LA,Espresso,Decaf Espresso,Decaf
42,13,South,NM,Herbal Tea,Chamomile,Decaf
68,7,South,NM,Herbal Tea,Lemon,Decaf
116,30,South,NM,Coffee,Columbian,Regular
130,12,South,NM,Coffee,Decaf Irish Cream,Decaf
81,6,South,NM,Espresso,Caffe Latte,Regular
113,10,South,NM,Espresso,Caffe Mocha,Regular
87,12,South,NM,Espresso,Decaf Espresso,Decaf
129,19,South,OK,Herbal Tea,Chamomile,Decaf
239,22,South,OK,Herbal Tea,Lemon,Decaf
213,105,South,OK,Coffee,Columbian,Regular
94,45,South,OK,Coffee,Decaf Irish Cream,Decaf
261,132,South,OK,Espresso,Caffe Latte,Regular
85,43,South,OK,Espresso,Caffe Mocha,Regular
210,92,South,OK,Espresso,Decaf Espresso,Decaf
147,47,South,TX,Herbal Tea,Chamomile,Decaf
121,46,South,TX,Herbal Tea,Lemon,Decaf
522,258,South,TX,Coffee,Columbian,Regular
98,39,South,TX,Coffee,Decaf Irish Cream,Decaf
201,88,South,TX,Espresso,Caffe Latte,Regular
309,188,South,TX,Espresso,Caffe Mocha,Regular
131,71,South,TX,Espresso,Decaf Espresso,Decaf
113,10,West,UT,Tea,Darjeeling,Regular
87,13,West,UT,Tea,Earl Grey,Regular
81,4,West,UT,Tea,Green Tea,Regular
120,45,West,UT,Herbal Tea,Chamomile,Decaf
116,30,West,UT,Herbal Tea,Lemon,Decaf
130,12,West,UT,Herbal Tea,Mint,Decaf
246,126,West,UT,Espresso,Caffe Mocha,Regular
141,77,West,UT,Espresso,Decaf Espresso,Decaf
160,58,West,UT,Coffee,Amaretto,Regular
132,40,West,UT,Coffee,Columbian,Regular
196,56,West,UT,Coffee,Decaf Irish Cream,Decaf
86,40,West,UT,Espresso,Caffe Latte,Regular
309,190,West,CA,Tea,Darjeeling,Regular
131,70,West,CA,Tea,Earl Grey,Regular
201,88,West,CA,Tea,Green Tea,Regular
211,125,West,CA,Herbal Tea,Chamomile,Decaf
522,258,West,CA,Herbal Tea,Lemon,Decaf
98,40,West,CA,Herbal Tea,Mint,Decaf
308,39,West,CA,Espresso,Caffe Mocha,Regular
567,292,West,CA,Espresso,Decaf Espresso,Decaf
124,83,West,CA,Coffee,Amaretto,Regular
664,349,West,CA,Coffee,Columbian,Regular
156,188,West,CA,Coffee,Decaf Irish Cream,Decaf
451,191,West,CA,Espresso,Caffe Latte,Regular
567,291,West,NV,Tea,Darjeeling,Regular
451,190,West,NV,Tea,Earl Grey,Regular
34,505,West,NV,Tea,Green Tea,Regular
308,39,West,NV,Herbal Tea,Chamomile,Decaf
439,205,West,NV,Herbal Tea,Lemon,Decaf
296,159,West,NV,Herbal Tea,Mint,Decaf
46,46,West,NV,Espresso,Caffe Latte,Regular
42,13,West,NV,Espresso,Caffe Mocha,Regular
60,25,West,NV,Espresso,Decaf Espresso,Decaf
79,6,West,NV,Coffee,Columbian,Regular
68,7,West,NV,Coffee,Decaf Irish Cream,Decaf
85,42,West,OR,Tea,Darjeeling,Regular
210,92,West,OR,Tea,Earl Grey,Regular
261,132,West,OR,Tea,Green Tea,Regular
67,28,West,OR,Herbal Tea,Chamomile,Decaf
213,104,West,OR,Herbal Tea,Lemon,Decaf
132,24,West,OR,Espresso,Caffe Latte,Regular
147,49,West,OR,Espresso,Caffe Mocha,Regular
387,160,West,OR,Espresso,Decaf Espresso,Decaf
133,6,West,OR,Coffee,Amaretto,Regular
136,21,West,OR,Coffee,Columbian,Regular
121,47,West,OR,Coffee,Decaf Irish Cream,Decaf
150,73,West,WA,Tea,Darjeeling,Regular
128,50,West,WA,Tea,Earl Grey,Regular
157,1,West,WA,Tea,Green Tea,Regular
346,181,West,WA,Herbal Tea,Chamomile,Decaf
123,65,West,WA,Herbal Tea,Lemon,Decaf
55,16,West,WA,Espresso,Caffe Latte,Regular
129,19,West,WA,Espresso,Caffe Mocha,Regular
175,67,West,WA,Espresso,Decaf Espresso,Decaf
166,74,West,WA,Coffee,Columbian,Regular
239,24,West,WA,Coffee,Decaf Irish Cream,Decaf
326,129,Central,CO,Herbal Tea,Chamomile,Decaf
119,9,Central,CO,Herbal Tea,Lemon,Decaf
135,43,Central,CO,Herbal Tea,Mint,Decaf
110,9,Central,CO,Tea,Darjeeling,Regular
124,39,Central,CO,Tea,Earl Grey,Regular
197,98,Central,CO,Tea,Green Tea,Regular
142,79,Central,CO,Espresso,Caffe Mocha,Regular
179,70,Central,CO,Espresso,Decaf Espresso,Decaf
322,199,Central,CO,Coffee,Amaretto,Regular
106,43,Central,CO,Coffee,Columbian,Regular
224,131,Central,CO,Coffee,Decaf Irish Cream,Decaf
322,197,Central,IL,Herbal Tea,Chamomile,Decaf
106,43,Central,IL,Herbal Tea,Lemon,Decaf
224,131,Central,IL,Herbal Tea,Mint,Decaf
142,79,Central,IL,Tea,Darjeeling,Regular
179,70,Central,IL,Tea,Earl Grey,Regular
614,321,Central,IL,Espresso,Caffe Mocha,Regular
534,233,Central,IL,Espresso,Decaf Espresso,Decaf
569,288,Central,IL,Coffee,Columbian,Regular
332,181,Central,IL,Coffee,Decaf Irish Cream,Decaf
614,321,Central,IA,Herbal Tea,Chamomile,Decaf
332,183,Central,IA,Herbal Tea,Lemon,Decaf
534,232,Central,IA,Tea,Darjeeling,Regular
697,321,Central,IA,Tea,Earl Grey,Regular
62,25,Central,IA,Espresso,Caffe Mocha,Regular
46,47,Central,IA,Espresso,Decaf Espresso,Decaf
44,15,Central,IA,Coffee,Amaretto,Regular
74,12,Central,IA,Coffee,Columbian,Regular
26,1,Central,IA,Coffee,Decaf Irish Cream,Decaf
126,7,Central,MO,Herbal Tea,Chamomile,Decaf
171,24,Central,MO,Herbal Tea,Lemon,Decaf
95,16,Central,MO,Tea,Darjeeling,Regular
48,24,Central,MO,Tea,Earl Grey,Regular
94,3,Central,MO,Tea,Green Tea,Regular
131,71,Central,MO,Espresso,Caffe Mocha,Regular
82,40,Central,MO,Espresso,Decaf Espresso,Decaf
163,39,Central,MO,Coffee,Columbian,Regular
148,53,Central,MO,Coffee,Decaf Irish Cream,Decaf
78,37,Central,OH,Herbal Tea,Chamomile,Decaf
87,43,Central,OH,Herbal Tea,Lemon,Decaf
236,107,Central,OH,Tea,Darjeeling,Regular
341,180,Central,OH,Tea,Earl Grey,Regular
326,129,Central,OH,Espresso,Caffe Mocha,Regular
110,9,Central,OH,Espresso,Decaf Espresso,Decaf
135,43,Central,OH,Coffee,Amaretto,Regular
108,36,Central,OH,Coffee,Columbian,Regular
119,9,Central,OH,Coffee,Decaf Irish Cream,Decaf
114,45,Central,WI,Herbal Tea,Chamomile,Decaf
91,45,Central,WI,Herbal Tea,Lemon,Decaf
113,42,Central,WI,Tea,Darjeeling,Regular
140,4,Central,WI,Tea,Earl Grey,Regular
188,74,Central,WI,Espresso,Caffe Mocha,Regular
60,19,Central,WI,Espresso,Decaf Espresso,Decaf
155,33,Central,WI,Coffee,Amaretto,Regular
266,30,Central,WI,Coffee,Columbian,Regular
208,85,Central,WI,Coffee,Decaf Irish Cream,Decaf
163,40,East,CT,Herbal Tea,Lemon,Decaf
148,53,East,CT,Herbal Tea,Mint,Decaf
131,70,East,CT,Tea,Darjeeling,Regular
87,42,East,CT,Tea,Green Tea,Regular
140,3,East,CT,Espresso,Caffe Mocha,Regular
121,31,East,CT,Espresso,Decaf Espresso,Decaf
308,156,East,CT,Coffee,Columbian,Regular
60,18,East,FL,Herbal Tea,Chamomile,Decaf
155,34,East,FL,Herbal Tea,Lemon,Decaf
188,74,East,FL,Herbal Tea,Mint,Decaf
80,39,East,FL,Tea,Darjeeling,Regular
91,45,East,FL,Tea,Green Tea,Regular
266,31,East,FL,Espresso,Caffe Mocha,Regular
208,86,East,FL,Espresso,Decaf Espresso,Decaf
236,108,East,FL,Coffee,Columbian,Regular
341,181,East,FL,Coffee,Decaf Irish Cream,Decaf
110,10,East,MA,Herbal Tea,Lemon,Decaf
87,43,East,MA,Tea,Darjeeling,Regular
78,37,East,MA,Tea,Green Tea,Regular
106,30,East,MA,Espresso,Caffe Mocha,Regular
326,129,East,MA,Espresso,Regular Espresso,Regular
543,579,East,MA,Coffee,Columbian,Regular
94,3,East,NH,Herbal Tea,Lemon,Decaf
44,15,East,NH,Tea,Darjeeling,Regular
46,47,East,NH,Tea,Green Tea,Regular
126,6,East,NH,Espresso,Caffe Mocha,Regular
48,24,East,NH,Espresso,Regular Espresso,Regular
135,55,East,NH,Coffee,Amaretto,Regular
130,42,East,NH,Coffee,Columbian,Regular
796,459,East,NY,Herbal Tea,Lemon,Decaf
158,280,East,NY,Herbal Tea,Mint,Decaf
224,132,East,NY,Tea,Darjeeling,Regular
322,197,East,NY,Tea,Earl Grey,Regular
142,77,East,NY,Tea,Green Tea,Regular
70,332,East,NY,Espresso,Caffe Mocha,Regular
700,463,East,NY,Espresso,Regular Espresso,Regular
745,402,East,NY,Coffee,Columbian,Regular
228,114,South,LA,Herbal Tea,Chamomile,Decaf
163,39,South,LA,Herbal Tea,Lemon,Decaf
128,68,South,LA,Coffee,Columbian,Regular
91,46,South,LA,Coffee,Decaf Irish Cream,Decaf
140,4,South,LA,Espresso,Caffe Latte,Regular
114,46,South,LA,Espresso,Caffe Mocha,Regular
113,40,South,LA,Espresso,Decaf Espresso,Decaf
44,13,South,NM,Herbal Tea,Chamomile,Decaf
74,10,South,NM,Herbal Tea,Lemon,Decaf
130,40,South,NM,Coffee,Columbian,Regular
171,24,South,NM,Coffee,Decaf Irish Cream,Decaf
48,22,South,NM,Espresso,Caffe Latte,Regular
126,7,South,NM,Espresso,Caffe Mocha,Regular
95,18,South,NM,Espresso,Decaf Espresso,Decaf
155,33,South,OK,Herbal Tea,Chamomile,Decaf
266,30,South,OK,Herbal Tea,Lemon,Decaf
197,98,South,OK,Coffee,Columbian,Regular
87,42,South,OK,Coffee,Decaf Irish Cream,Decaf
341,180,South,OK,Espresso,Caffe Latte,Regular
78,36,South,OK,Espresso,Caffe Mocha,Regular
236,107,South,OK,Espresso,Decaf Espresso,Decaf
135,42,South,TX,Herbal Tea,Chamomile,Decaf
108,36,South,TX,Herbal Tea,Lemon,Decaf
559,279,South,TX,Coffee,Columbian,Regular
106,45,South,TX,Coffee,Decaf Irish Cream,Decaf
179,70,South,TX,Espresso,Caffe Latte,Regular
322,197,South,TX,Espresso,Caffe Mocha,Regular
142,77,South,TX,Espresso,Decaf Espresso,Decaf
126,6,West,UT,Tea,Darjeeling,Regular
95,18,West,UT,Tea,Earl Grey,Regular
48,22,West,UT,Tea,Green Tea,Regular
135,53,West,UT,Herbal Tea,Chamomile,Decaf
130,42,West,UT,Herbal Tea,Lemon,Decaf
171,25,West,UT,Herbal Tea,Mint,Decaf
82,39,West,UT,Espresso,Caffe Latte,Regular
228,114,West,UT,Espresso,Caffe Mocha,Regular
131,70,West,UT,Espresso,Decaf Espresso,Decaf
148,53,West,UT,Coffee,Amaretto,Regular
121,31,West,UT,Coffee,Columbian,Regular
163,39,West,UT,Coffee,Decaf Irish Cream,Decaf
322,199,West,CA,Tea,Darjeeling,Regular
142,79,West,CA,Tea,Earl Grey,Regular
179,70,West,CA,Tea,Green Tea,Regular
224,132,West,CA,Herbal Tea,Chamomile,Decaf
559,279,West,CA,Herbal Tea,Lemon,Decaf
106,43,West,CA,Herbal Tea,Mint,Decaf
534,233,West,CA,Espresso,Caffe Latte,Regular
343,46,West,CA,Espresso,Caffe Mocha,Regular
614,321,West,CA,Espresso,Decaf Espresso,Decaf
109,131,West,CA,Coffee,Amaretto,Regular
745,402,West,CA,Coffee,Columbian,Regular
205,221,West,CA,Coffee,Decaf Irish Cream,Decaf
614,319,West,NV,Tea,Darjeeling,Regular
534,233,West,NV,Tea,Earl Grey,Regular
33,605,West,NV,Tea,Green Tea,Regular
343,47,West,NV,Herbal Tea,Chamomile,Decaf
569,288,West,NV,Herbal Tea,Lemon,Decaf
332,181,West,NV,Herbal Tea,Mint,Decaf
46,46,West,NV,Espresso,Caffe Latte,Regular
44,15,West,NV,Espresso,Caffe Mocha,Regular
62,25,West,NV,Espresso,Decaf Espresso,Decaf
94,1,West,NV,Coffee,Columbian,Regular
74,12,West,NV,Coffee,Decaf Irish Cream,Decaf
78,37,West,OR,Tea,Darjeeling,Regular
236,108,West,OR,Tea,Earl Grey,Regular
341,180,West,OR,Tea,Green Tea,Regular
64,28,West,OR,Herbal Tea,Chamomile,Decaf
197,98,West,OR,Herbal Tea,Lemon,Decaf
110,9,West,OR,Espresso,Caffe Latte,Regular
135,42,West,OR,Espresso,Caffe Mocha,Regular
326,129,West,OR,Espresso,Decaf Espresso,Decaf
119,10,West,OR,Coffee,Amaretto,Regular
104,1,West,OR,Coffee,Columbian,Regular
108,37,West,OR,Coffee,Decaf Irish Cream,Decaf
114,45,West,WA,Tea,Darjeeling,Regular
113,42,West,WA,Tea,Earl Grey,Regular
140,4,West,WA,Tea,Green Tea,Regular
308,156,West,WA,Herbal Tea,Chamomile,Decaf
128,68,West,WA,Herbal Tea,Lemon,Decaf
60,19,West,WA,Espresso,Caffe Latte,Regular
155,34,West,WA,Espresso,Caffe Mocha,Regular
